THUMB, INDEX, MIDDLE, RING, LITTLE, LABEL
4, 1, 33, 18, 18, 5
38, 35, 39, 25, 27, 5
24, 28, 8, 26, 3, 5
43, 36, 7, 18, 23, 5
32, 14, 7, 29, 29, 5
10, 14, 28, 28, 32, 5
28, 9, 38, 29, 23, 5
30, 34, 28, 5, 39, 5
5, 35, 1, 41, 19, 5
6, 31, 5, 1, 0, 5
7, 28, 9, 9, 43, 5
17, 2, 33, 16, 23, 5
2, 16, 3, 28, 22, 5
16, 44, 27, 15, 29, 5
19, 40, 30, 7, 19, 5
16, 14, 23, 40, 44, 5
15, 39, 42, 30, 41, 5
1, 12, 21, 14, 3, 5
18, 34, 42, 12, 43, 5
36, 31, 5, 21, 1, 5
8, 37, 38, 41, 41, 5
38, 37, 0, 25, 11, 5
1, 15, 40, 29, 14, 5
45, 25, 1, 35, 7, 5
15, 17, 10, 38, 31, 5
10, 0, 11, 20, 3, 5
7, 6, 5, 1, 26, 5
9, 35, 34, 35, 29, 5
1, 44, 4, 18, 44, 5
3, 24, 31, 19, 13, 5
33, 12, 29, 18, 18, 5
27, 11, 31, 4, 21, 5
38, 25, 42, 0, 13, 5
0, 19, 11, 12, 26, 5
3, 3, 23, 40, 31, 5
20, 35, 4, 41, 37, 5
13, 33, 7, 42, 2, 5
28, 43, 0, 15, 45, 5
30, 38, 42, 45, 13, 5
99, 34, 10, 12, 101, 6
97, 2, 21, 19, 118, 6
164, 29, 24, 13, 95, 6
129, 30, 21, 37, 162, 6
123, 31, 39, 10, 93, 6
144, 23, 17, 7, 174, 6
90, 24, 34, 39, 134, 6
99, 7, 19, 31, 158, 6
166, 39, 1, 15, 115, 6
158, 9, 22, 30, 114, 6
113, 38, 6, 9, 173, 6
116, 44, 15, 26, 179, 6
153, 33, 11, 41, 166, 6
132, 9, 9, 32, 97, 6
168, 33, 21, 4, 166, 6
176, 1, 25, 30, 135, 6
174, 3, 14, 19, 103, 6
91, 28, 12, 6, 135, 6
142, 2, 43, 0, 147, 6
139, 37, 38, 5, 94, 6
149, 42, 22, 20, 107, 6
172, 41, 34, 22, 98, 6
148, 24, 27, 40, 118, 6
179, 21, 6, 27, 115, 6
180, 34, 28, 36, 135, 6
140, 26, 30, 34, 134, 6
125, 43, 28, 15, 138, 6
118, 41, 30, 18, 108, 6
105, 11, 26, 19, 100, 6
109, 22, 6, 25, 127, 6
101, 36, 21, 39, 109, 6
177, 24, 11, 12, 180, 6
169, 45, 45, 32, 174, 6
159, 4, 18, 1, 97, 6
169, 5, 21, 37, 160, 6
171, 13, 27, 38, 123, 6
180, 32, 34, 43, 140, 6
169, 41, 13, 25, 135, 6
158, 4, 26, 21, 137, 6
125, 44, 10, 12, 91, 6
171, 16, 26, 9, 169, 6
116, 7, 14, 35, 161, 6
113, 3, 39, 42, 163, 6
159, 7, 28, 14, 130, 6
170, 27, 27, 21, 137, 6
175, 35, 22, 30, 90, 6
167, 44, 10, 12, 113, 6
178, 35, 8, 9, 120, 6
148, 45, 40, 20, 102, 6
141, 42, 28, 22, 106, 6
152, 27, 7, 22, 90, 6
105, 20, 17, 26, 111, 6
103, 35, 35, 2, 143, 6
163, 45, 32, 24, 166, 6
137, 33, 34, 10, 151, 6
162, 12, 32, 11, 110, 6
132, 9, 34, 19, 156, 6
167, 36, 31, 20, 159, 6
110, 43, 25, 2, 162, 6
93, 2, 30, 25, 134, 6
93, 20, 10, 18, 166, 6
95, 1, 6, 18, 140, 6
134, 28, 13, 40, 148, 6
104, 34, 11, 30, 108, 6
93, 36, 25, 25, 176, 6
121, 27, 11, 42, 92, 6
94, 21, 2, 6, 121, 6
108, 7, 43, 3, 138, 6
143, 6, 6, 1, 103, 6
148, 1, 19, 8, 119, 6
140, 4, 12, 26, 166, 6
115, 25, 3, 23, 145, 6
172, 13, 39, 16, 165, 6
179, 27, 4, 12, 139, 6
134, 27, 16, 0, 141, 6
113, 34, 40, 28, 110, 6
175, 16, 0, 30, 115, 6
124, 23, 22, 7, 115, 6
111, 13, 11, 29, 90, 6
176, 17, 29, 8, 128, 6
166, 33, 41, 34, 148, 6
108, 23, 41, 23, 111, 6
117, 22, 37, 43, 118, 6
124, 13, 39, 19, 170, 6
124, 32, 0, 15, 114, 6
118, 13, 14, 26, 155, 6
105, 18, 29, 2, 91, 6
105, 24, 32, 24, 149, 6
147, 29, 37, 30, 147, 6
157, 45, 12, 6, 176, 6
105, 11, 39, 45, 156, 6
141, 3, 25, 2, 172, 6
101, 45, 1, 31, 152, 6
174, 38, 7, 15, 171, 6
141, 44, 16, 26, 161, 6
100, 40, 44, 34, 115, 6
99, 24, 27, 36, 175, 6
112, 32, 37, 30, 107, 6
150, 38, 14, 24, 99, 6
135, 44, 11, 37, 111, 6
171, 5, 44, 24, 124, 6
150, 23, 36, 20, 149, 6
119, 35, 33, 20, 173, 6
180, 8, 41, 20, 129, 6
131, 19, 43, 2, 174, 6
97, 9, 44, 5, 131, 6
103, 15, 40, 5, 179, 6
91, 0, 33, 1, 158, 6
117, 37, 20, 14, 123, 6
178, 41, 29, 43, 162, 6
149, 18, 43, 13, 110, 6
171, 44, 37, 8, 158, 6
101, 24, 38, 1, 157, 6
155, 26, 29, 18, 143, 6
92, 7, 22, 13, 157, 6
177, 41, 7, 39, 161, 6
107, 28, 23, 29, 131, 6
177, 45, 3, 14, 154, 6
102, 37, 33, 32, 106, 6
173, 45, 29, 19, 166, 6
104, 22, 32, 25, 139, 6
116, 36, 15, 36, 113, 6
127, 8, 35, 2, 95, 6
178, 35, 36, 11, 137, 6
172, 12, 5, 3, 125, 6
107, 41, 34, 45, 123, 6
144, 44, 24, 29, 131, 6
121, 23, 15, 25, 161, 6
153, 0, 21, 44, 152, 6
162, 4, 26, 12, 104, 6
100, 41, 15, 24, 156, 6
134, 15, 19, 16, 137, 6
105, 9, 35, 27, 122, 6
145, 35, 16, 6, 180, 6
121, 42, 44, 15, 175, 6
127, 14, 16, 0, 110, 6
90, 35, 13, 3, 117, 6
166, 11, 13, 14, 101, 6
169, 18, 29, 27, 127, 6
103, 14, 8, 23, 121, 6
99, 8, 3, 8, 178, 6
97, 25, 18, 6, 126, 6
119, 27, 1, 28, 102, 6
95, 44, 30, 29, 135, 6
152, 31, 43, 33, 103, 6
139, 11, 28, 8, 172, 6
156, 2, 5, 43, 101, 6
92, 35, 6, 31, 109, 6
147, 16, 7, 7, 179, 6
101, 44, 20, 11, 108, 6
95, 22, 10, 4, 100, 6
178, 1, 42, 1, 126, 6
98, 0, 3, 33, 178, 6
171, 23, 38, 16, 167, 6
158, 16, 44, 10, 95, 6
160, 19, 40, 22, 174, 6
167, 44, 31, 42, 131, 6
123, 31, 19, 18, 122, 6
166, 31, 9, 34, 145, 6
158, 29, 35, 36, 153, 6
177, 17, 39, 37, 169, 6
161, 43, 32, 42, 96, 6
172, 35, 31, 16, 127, 6
149, 22, 39, 12, 116, 6
167, 26, 31, 1, 122, 6
166, 27, 6, 4, 103, 6
118, 40, 29, 8, 109, 6
133, 3, 14, 35, 125, 6
159, 12, 26, 11, 146, 6
160, 13, 42, 44, 126, 6
106, 35, 8, 1, 118, 6
118, 9, 35, 13, 141, 6
92, 13, 30, 36, 97, 6
120, 4, 4, 5, 152, 6
132, 40, 23, 24, 152, 6
131, 2, 11, 33, 98, 6
114, 37, 35, 6, 174, 6
100, 19, 11, 22, 124, 6
171, 7, 18, 26, 90, 6
108, 38, 31, 26, 154, 6
156, 5, 32, 19, 129, 6
135, 39, 21, 22, 160, 6
151, 6, 6, 23, 99, 6
174, 31, 36, 14, 126, 6
107, 43, 24, 5, 91, 6
109, 12, 11, 38, 125, 6
100, 16, 22, 36, 105, 6
116, 7, 41, 19, 174, 6
102, 4, 2, 29, 142, 6
110, 20, 35, 43, 175, 6
161, 10, 7, 33, 172, 6
161, 37, 11, 38, 134, 6
123, 33, 2, 42, 124, 6
90, 37, 38, 34, 100, 6
176, 0, 13, 18, 145, 6
171, 12, 7, 4, 114, 6
165, 20, 33, 26, 180, 6
160, 44, 8, 35, 108, 6
180, 33, 3, 36, 93, 6
137, 13, 16, 33, 180, 6
118, 30, 32, 18, 97, 6
153, 19, 10, 2, 134, 6
92, 37, 33, 37, 177, 6
122, 16, 11, 4, 126, 6
158, 41, 23, 45, 174, 6
140, 11, 12, 37, 131, 6
171, 26, 27, 30, 162, 6
178, 44, 10, 10, 150, 6
165, 41, 44, 38, 177, 6
104, 6, 41, 17, 123, 6
92, 38, 23, 22, 160, 6
101, 28, 28, 28, 156, 6
108, 15, 31, 11, 167, 6
177, 38, 36, 11, 137, 6
104, 32, 10, 34, 150, 6
90, 13, 24, 23, 154, 6
174, 8, 28, 37, 93, 6
150, 24, 14, 45, 144, 6
178, 44, 13, 4, 97, 6
125, 13, 32, 33, 115, 6
130, 45, 17, 20, 122, 6
126, 37, 41, 41, 92, 6
167, 44, 1, 22, 90, 6
128, 25, 19, 36, 161, 6
157, 38, 23, 20, 105, 6
168, 9, 6, 43, 175, 6
132, 26, 37, 38, 147, 6
140, 6, 17, 28, 149, 6
103, 41, 16, 9, 95, 6
170, 9, 16, 33, 118, 6
168, 1, 27, 13, 131, 6
145, 40, 38, 34, 110, 6
139, 2, 39, 3, 177, 6
170, 14, 40, 30, 94, 6
122, 23, 4, 44, 174, 6
172, 32, 9, 17, 104, 6
95, 27, 38, 3, 175, 6
155, 7, 28, 7, 141, 6
97, 7, 25, 26, 93, 6
90, 1, 1, 16, 119, 6
116, 4, 38, 27, 173, 6
164, 11, 36, 45, 131, 6
96, 43, 15, 25, 143, 6
122, 9, 32, 29, 141, 6
125, 17, 41, 43, 107, 6
103, 0, 9, 44, 113, 6
160, 23, 37, 7, 147, 6
138, 22, 24, 44, 110, 6
142, 7, 43, 18, 143, 6
155, 18, 41, 20, 123, 6
145, 10, 5, 44, 148, 6
92, 18, 5, 0, 148, 6
121, 11, 7, 27, 108, 6
137, 29, 7, 5, 100, 6
144, 26, 5, 9, 146, 6
167, 9, 21, 44, 115, 6
124, 1, 19, 7, 97, 6
149, 12, 30, 26, 96, 6
165, 38, 30, 39, 142, 6
93, 42, 3, 34, 110, 6
163, 11, 29, 10, 109, 6
90, 32, 14, 1, 118, 6
117, 28, 4, 9, 108, 6
171, 14, 6, 24, 133, 6
157, 35, 39, 22, 120, 6
165, 26, 24, 34, 94, 6
99, 43, 13, 14, 129, 6
110, 30, 5, 36, 159, 6
145, 7, 19, 37, 113, 6
105, 40, 6, 30, 95, 6
123, 3, 8, 44, 118, 6
95, 41, 42, 9, 98, 6
101, 6, 23, 42, 163, 6
168, 36, 13, 14, 142, 6
100, 43, 31, 15, 150, 6
98, 32, 27, 18, 160, 6
102, 29, 17, 25, 128, 6
105, 35, 45, 10, 93, 6
96, 36, 20, 7, 151, 6
147, 16, 19, 9, 90, 6
124, 38, 21, 13, 170, 6
96, 20, 4, 20, 129, 6
129, 42, 39, 19, 129, 6
157, 10, 12, 32, 154, 6
122, 33, 4, 40, 144, 6
113, 33, 0, 19, 109, 6
120, 15, 41, 35, 167, 6
139, 10, 5, 42, 98, 6
125, 16, 45, 5, 166, 6
119, 41, 25, 37, 153, 6
156, 35, 36, 10, 169, 6
106, 9, 21, 21, 103, 6
148, 44, 29, 11, 137, 6
178, 8, 33, 28, 131, 6
136, 1, 20, 0, 111, 6
129, 35, 40, 4, 139, 6
154, 16, 17, 37, 104, 6
99, 19, 37, 32, 143, 6
167, 21, 4, 26, 157, 6
141, 26, 42, 19, 101, 6
165, 16, 24, 25, 93, 6
109, 45, 26, 30, 148, 6
123, 13, 9, 0, 160, 6
99, 8, 18, 44, 149, 6
113, 40, 0, 20, 159, 6
169, 30, 9, 24, 110, 6
94, 10, 27, 35, 114, 6
94, 28, 12, 7, 110, 6
158, 15, 31, 26, 151, 6
94, 38, 42, 4, 133, 6
142, 18, 26, 13, 111, 6
148, 5, 15, 22, 109, 6
171, 21, 3, 7, 170, 6
106, 0, 3, 37, 147, 6
111, 44, 32, 33, 133, 6
96, 40, 6, 11, 168, 6
163, 25, 20, 5, 101, 6
116, 29, 39, 22, 105, 6
116, 45, 36, 42, 178, 6
159, 17, 27, 13, 94, 6
117, 19, 24, 43, 155, 6
120, 2, 32, 15, 168, 6
121, 31, 13, 0, 110, 6
160, 37, 18, 42, 173, 6
131, 13, 12, 26, 128, 6
160, 28, 17, 16, 175, 6
124, 41, 33, 4, 178, 6
109, 33, 18, 30, 169, 6
102, 20, 25, 0, 133, 6
97, 9, 21, 11, 141, 6
150, 31, 43, 36, 116, 6
157, 9, 28, 44, 167, 6
177, 41, 20, 16, 91, 6
144, 8, 8, 9, 127, 6
179, 34, 22, 27, 122, 6
160, 23, 27, 20, 165, 6
104, 3, 40, 30, 146, 6
157, 7, 40, 8, 123, 6
174, 33, 25, 27, 169, 6
122, 29, 38, 8, 133, 6
124, 9, 5, 29, 127, 6
176, 45, 16, 30, 134, 6
115, 12, 1, 36, 132, 6
172, 43, 43, 22, 119, 6
153, 1, 10, 34, 101, 6
98, 8, 7, 9, 173, 6
159, 21, 3, 0, 168, 6
122, 39, 37, 39, 180, 6
169, 36, 4, 6, 135, 6
159, 16, 6, 5, 130, 6
170, 20, 1, 31, 168, 6
180, 36, 20, 13, 92, 6
92, 3, 42, 26, 127, 6
101, 15, 36, 42, 145, 6
118, 11, 38, 26, 158, 6
129, 18, 16, 40, 177, 6
148, 12, 12, 28, 174, 6
114, 31, 19, 30, 175, 6
162, 33, 27, 27, 159, 6
112, 28, 22, 0, 123, 6
173, 7, 18, 39, 157, 6
154, 31, 36, 25, 160, 6
170, 24, 32, 28, 113, 6
128, 36, 30, 23, 144, 6
169, 29, 37, 44, 104, 6
134, 18, 24, 9, 169, 6
143, 40, 0, 40, 103, 6
133, 25, 40, 9, 98, 6
134, 8, 1, 33, 174, 6
156, 40, 11, 35, 100, 6
149, 28, 35, 27, 135, 6
131, 44, 4, 29, 128, 6
155, 45, 30, 24, 172, 6
178, 6, 11, 16, 147, 6
128, 1, 1, 33, 121, 6
178, 40, 28, 22, 99, 6
95, 7, 17, 4, 129, 6
130, 25, 11, 34, 145, 6
178, 35, 15, 33, 137, 6
132, 37, 39, 12, 115, 6
176, 29, 45, 40, 173, 6
90, 38, 6, 1, 178, 6
171, 3, 34, 26, 90, 6
170, 28, 41, 32, 123, 6
116, 1, 37, 29, 136, 6
148, 42, 33, 9, 102, 6
153, 10, 39, 44, 158, 6
96, 24, 17, 15, 90, 6
130, 18, 33, 33, 173, 6
166, 38, 38, 20, 101, 6
177, 0, 2, 21, 122, 6
140, 21, 5, 42, 157, 6
171, 18, 19, 30, 165, 6
125, 30, 26, 36, 155, 6
93, 33, 31, 21, 111, 6
113, 44, 8, 41, 163, 6
137, 0, 39, 27, 137, 6
151, 13, 8, 2, 127, 6
92, 22, 4, 37, 177, 6
97, 27, 1, 11, 170, 6
149, 25, 7, 45, 114, 6
120, 43, 10, 39, 124, 6
104, 44, 19, 10, 148, 6
120, 8, 29, 45, 101, 6
176, 7, 7, 8, 136, 6
119, 27, 20, 7, 93, 6
117, 32, 14, 37, 133, 6
164, 27, 9, 17, 169, 6
135, 19, 37, 26, 153, 6
169, 33, 22, 38, 97, 6
178, 17, 38, 4, 98, 6
157, 2, 4, 3, 104, 6
141, 40, 9, 19, 94, 6
147, 6, 28, 24, 177, 6
96, 16, 39, 3, 144, 6
163, 1, 16, 33, 138, 6
112, 34, 18, 0, 134, 6
156, 45, 25, 44, 129, 6
103, 34, 32, 2, 125, 6
172, 39, 6, 35, 143, 6
100, 8, 14, 27, 94, 6
119, 9, 25, 23, 119, 6
175, 0, 6, 26, 131, 6
116, 39, 26, 16, 160, 6
164, 7, 11, 30, 152, 6
165, 28, 14, 1, 167, 6
126, 10, 36, 6, 165, 6
107, 20, 30, 23, 165, 6
136, 3, 17, 25, 147, 6
160, 21, 1, 33, 144, 6
170, 16, 44, 21, 91, 6
144, 42, 14, 22, 93, 6
102, 13, 28, 18, 149, 6
144, 9, 29, 32, 98, 6
144, 21, 11, 39, 174, 6
101, 12, 6, 1, 131, 6
125, 22, 13, 14, 172, 6
145, 39, 13, 39, 113, 6
167, 42, 8, 40, 161, 6
139, 24, 10, 32, 122, 6
114, 42, 2, 11, 151, 6
134, 22, 35, 0, 164, 6
96, 44, 42, 45, 178, 6
161, 5, 4, 28, 170, 6
98, 29, 45, 33, 135, 6
177, 9, 33, 25, 130, 6
97, 5, 40, 18, 139, 6
142, 6, 12, 42, 142, 6
136, 10, 28, 6, 103, 6
100, 39, 0, 40, 109, 6
132, 34, 29, 35, 145, 6
103, 16, 0, 17, 134, 6
121, 23, 35, 4, 178, 6
180, 6, 40, 43, 132, 6
142, 34, 29, 36, 165, 6
178, 21, 30, 18, 117, 6
144, 2, 32, 9, 161, 6
140, 6, 31, 27, 153, 6
152, 0, 1, 8, 122, 6
91, 41, 41, 9, 136, 6
172, 10, 18, 0, 171, 6
94, 26, 15, 30, 154, 6
164, 20, 14, 45, 135, 6
138, 39, 10, 2, 145, 6
158, 37, 39, 17, 98, 6
109, 7, 31, 37, 138, 6
150, 20, 11, 33, 90, 6
155, 36, 14, 15, 147, 6
166, 12, 5, 8, 133, 6
99, 13, 22, 9, 121, 6
124, 12, 1, 11, 131, 6
172, 15, 26, 13, 144, 6
158, 36, 20, 26, 108, 6
137, 35, 10, 20, 131, 6
101, 11, 37, 0, 172, 6
141, 42, 17, 15, 173, 6
164, 44, 27, 30, 132, 6
147, 20, 25, 33, 161, 6
111, 14, 40, 3, 128, 6
169, 43, 14, 12, 103, 6
143, 17, 14, 37, 180, 6
175, 39, 7, 26, 111, 6
169, 37, 28, 10, 149, 6
90, 28, 17, 16, 176, 6
157, 38, 11, 44, 102, 6
128, 5, 11, 9, 180, 6
103, 45, 4, 23, 134, 6
126, 17, 10, 14, 139, 6
90, 27, 38, 12, 149, 6
141, 27, 10, 4, 174, 6
180, 43, 5, 22, 99, 6
141, 1, 13, 29, 99, 6
180, 25, 10, 30, 171, 6
130, 32, 37, 39, 119, 6
97, 42, 28, 8, 173, 6
159, 45, 44, 30, 119, 6
151, 10, 33, 44, 150, 6
97, 23, 41, 0, 126, 6
115, 12, 36, 1, 157, 6
160, 8, 7, 26, 109, 6
114, 7, 5, 93, 42, 7
144, 20, 38, 171, 2, 7
113, 45, 16, 129, 27, 7
150, 17, 6, 95, 31, 7
97, 8, 35, 101, 34, 7
112, 18, 6, 111, 21, 7
105, 16, 11, 164, 32, 7
164, 9, 9, 177, 35, 7
175, 18, 6, 161, 42, 7
179, 26, 13, 149, 15, 7
156, 21, 43, 157, 3, 7
178, 31, 2, 176, 28, 7
114, 21, 44, 130, 18, 7
133, 41, 23, 97, 41, 7
127, 33, 15, 157, 33, 7
152, 28, 8, 102, 17, 7
100, 22, 37, 100, 33, 7
98, 4, 20, 172, 33, 7
106, 43, 3, 160, 29, 7
112, 26, 31, 163, 30, 7
120, 14, 21, 105, 19, 7
100, 10, 22, 129, 22, 7
154, 23, 32, 147, 43, 7
133, 33, 36, 127, 37, 7
108, 18, 6, 119, 1, 7
106, 21, 20, 148, 35, 7
92, 11, 20, 149, 6, 7
125, 1, 3, 110, 20, 7
161, 24, 43, 141, 32, 7
136, 36, 4, 145, 13, 7
131, 2, 39, 152, 41, 7
101, 41, 37, 106, 33, 7
160, 12, 29, 138, 1, 7
113, 38, 15, 174, 43, 7
148, 1, 16, 166, 38, 7
116, 25, 3, 95, 39, 7
160, 40, 0, 129, 26, 7
118, 30, 7, 180, 30, 7
138, 34, 12, 116, 40, 7
91, 34, 11, 170, 16, 7
160, 6, 38, 161, 19, 7
151, 14, 21, 104, 0, 7
157, 18, 29, 137, 42, 7
118, 13, 23, 104, 3, 7
100, 17, 13, 119, 23, 7
91, 27, 5, 102, 15, 7
180, 17, 2, 119, 15, 7
141, 19, 7, 120, 5, 7
162, 34, 15, 115, 18, 7
180, 15, 5, 106, 36, 7
93, 9, 7, 161, 7, 7
145, 35, 8, 127, 24, 7
146, 39, 7, 90, 4, 7
120, 14, 9, 90, 14, 7
165, 42, 5, 166, 0, 7
109, 44, 30, 108, 17, 7
168, 34, 10, 146, 8, 7
176, 15, 25, 150, 0, 7
131, 21, 14, 135, 18, 7
176, 20, 20, 146, 16, 7
127, 33, 31, 113, 30, 7
178, 13, 10, 99, 2, 7
116, 44, 31, 119, 41, 7
157, 41, 22, 96, 28, 7
127, 39, 15, 121, 44, 7
180, 15, 36, 103, 15, 7
103, 25, 25, 173, 16, 7
128, 28, 38, 131, 31, 7
100, 6, 38, 130, 17, 7
157, 10, 42, 129, 10, 7
115, 41, 9, 145, 32, 7
129, 9, 36, 106, 31, 7
122, 1, 0, 116, 44, 7
100, 3, 44, 134, 13, 7
168, 0, 6, 169, 13, 7
158, 34, 13, 179, 44, 7
167, 43, 45, 93, 1, 7
116, 14, 26, 106, 38, 7
142, 0, 0, 178, 24, 7
140, 16, 31, 145, 5, 7
110, 4, 36, 164, 29, 7
118, 17, 35, 148, 2, 7
120, 16, 40, 116, 29, 7
129, 37, 20, 168, 38, 7
126, 26, 16, 157, 30, 7
115, 26, 10, 143, 22, 7
93, 9, 38, 149, 32, 7
101, 33, 32, 133, 9, 7
158, 29, 17, 96, 19, 7
128, 31, 24, 142, 28, 7
103, 1, 10, 120, 34, 7
161, 21, 8, 108, 22, 7
143, 26, 21, 121, 11, 7
141, 32, 27, 164, 38, 7
124, 43, 29, 111, 43, 7
154, 23, 26, 123, 43, 7
175, 8, 22, 159, 34, 7
103, 34, 25, 132, 32, 7
90, 39, 2, 176, 2, 7
176, 37, 42, 119, 2, 7
105, 45, 40, 145, 43, 7
95, 44, 16, 105, 24, 7
99, 44, 7, 141, 40, 7
130, 43, 37, 133, 32, 7
105, 45, 13, 156, 33, 7
132, 20, 29, 162, 18, 7
111, 20, 2, 124, 14, 7
141, 44, 33, 145, 26, 7
163, 28, 23, 124, 6, 7
132, 29, 20, 159, 28, 7
99, 43, 12, 116, 12, 7
136, 8, 2, 111, 1, 7
179, 37, 36, 164, 44, 7
101, 19, 28, 129, 7, 7
175, 13, 29, 104, 35, 7
140, 18, 6, 139, 42, 7
116, 41, 43, 161, 0, 7
115, 30, 27, 100, 20, 7
165, 22, 32, 126, 12, 7
142, 35, 22, 121, 14, 7
145, 7, 30, 141, 14, 7
132, 6, 2, 95, 8, 7
141, 0, 1, 152, 23, 7
156, 41, 1, 125, 35, 7
158, 30, 27, 100, 32, 7
178, 16, 42, 139, 15, 7
144, 6, 22, 167, 28, 7
112, 19, 15, 165, 4, 7
100, 22, 24, 172, 33, 7
110, 7, 14, 107, 25, 7
115, 39, 44, 110, 34, 7
153, 37, 25, 128, 30, 7
177, 10, 45, 110, 35, 7
137, 38, 42, 142, 7, 7
91, 32, 27, 161, 31, 7
125, 10, 39, 179, 3, 7
101, 30, 6, 152, 44, 7
129, 42, 36, 147, 2, 7
92, 16, 44, 112, 44, 7
178, 34, 7, 121, 18, 7
179, 4, 37, 115, 2, 7
149, 45, 9, 172, 33, 7
161, 21, 8, 158, 7, 7
152, 6, 40, 110, 17, 7
125, 15, 33, 106, 14, 7
160, 12, 0, 165, 11, 7
99, 23, 12, 116, 40, 7
109, 14, 9, 164, 24, 7
114, 32, 9, 111, 8, 7
110, 19, 20, 106, 34, 7
107, 37, 16, 163, 43, 7
153, 22, 16, 128, 15, 7
124, 5, 9, 91, 17, 7
167, 37, 13, 99, 31, 7
172, 11, 9, 104, 35, 7
157, 25, 41, 131, 38, 7
120, 32, 5, 104, 12, 7
112, 24, 19, 167, 25, 7
136, 21, 28, 113, 13, 7
98, 25, 15, 152, 1, 7
178, 0, 38, 172, 34, 7
126, 12, 11, 101, 15, 7
158, 8, 33, 161, 45, 7
119, 9, 36, 163, 8, 7
160, 38, 34, 108, 18, 7
136, 15, 10, 173, 13, 7
157, 3, 35, 145, 38, 7
117, 39, 2, 148, 31, 7
175, 21, 44, 165, 1, 7
180, 2, 30, 180, 35, 7
179, 0, 6, 100, 6, 7
154, 12, 36, 175, 10, 7
177, 16, 28, 144, 31, 7
175, 12, 1, 146, 25, 7
167, 28, 13, 161, 5, 7
100, 35, 45, 144, 11, 7
156, 28, 35, 147, 18, 7
99, 22, 43, 149, 0, 7
152, 7, 41, 100, 37, 7
162, 45, 9, 102, 39, 7
100, 5, 8, 164, 15, 7
150, 17, 33, 168, 33, 7
134, 27, 21, 116, 14, 7
128, 6, 21, 91, 35, 7
136, 19, 35, 91, 7, 7
177, 19, 0, 147, 21, 7
95, 18, 28, 136, 33, 7
118, 17, 43, 166, 45, 7
169, 17, 12, 94, 2, 7
161, 2, 7, 174, 7, 7
115, 0, 20, 139, 14, 7
107, 29, 1, 149, 41, 7
107, 0, 6, 111, 1, 7
166, 18, 29, 178, 39, 7
176, 17, 0, 160, 45, 7
178, 11, 34, 143, 31, 7
178, 12, 45, 120, 16, 7
131, 28, 11, 90, 10, 7
161, 3, 43, 145, 12, 7
111, 36, 13, 121, 35, 7
110, 41, 34, 118, 42, 7
134, 45, 2, 125, 37, 7
108, 31, 22, 108, 16, 7
127, 45, 32, 170, 15, 7
101, 4, 20, 163, 17, 7
156, 3, 35, 164, 11, 7
131, 18, 0, 110, 44, 7
152, 30, 34, 109, 2, 7
177, 21, 40, 122, 21, 7
142, 44, 38, 142, 11, 7
150, 14, 37, 174, 7, 7
112, 5, 25, 121, 44, 7
162, 4, 0, 151, 27, 7
172, 20, 25, 139, 13, 7
163, 26, 9, 112, 33, 7
102, 39, 13, 151, 31, 7
154, 0, 22, 95, 28, 7
118, 34, 31, 159, 35, 7
131, 4, 39, 177, 23, 7
136, 7, 37, 148, 34, 7
106, 44, 32, 155, 31, 7
132, 8, 35, 113, 27, 7
96, 2, 4, 155, 11, 7
115, 25, 8, 114, 10, 7
164, 21, 22, 143, 32, 7
104, 38, 13, 125, 33, 7
108, 36, 25, 94, 11, 7
152, 32, 9, 92, 29, 7
168, 12, 5, 161, 37, 7
175, 2, 30, 149, 27, 7
104, 7, 42, 163, 2, 7
177, 8, 13, 117, 41, 7
114, 3, 27, 116, 0, 7
98, 14, 43, 122, 2, 7
137, 36, 37, 106, 9, 7
108, 2, 6, 131, 32, 7
137, 29, 18, 127, 37, 7
143, 8, 7, 121, 16, 7
161, 15, 35, 147, 35, 7
169, 39, 26, 167, 5, 7
172, 19, 4, 120, 21, 7
138, 28, 6, 134, 6, 7
156, 34, 31, 176, 20, 7
113, 6, 29, 117, 30, 7
119, 27, 35, 100, 17, 7
163, 28, 3, 157, 26, 7
100, 42, 38, 90, 3, 7
156, 33, 3, 169, 24, 7
131, 13, 40, 159, 41, 7
155, 36, 7, 108, 26, 7
147, 42, 31, 120, 33, 7
156, 18, 43, 115, 38, 7
107, 22, 44, 167, 15, 7
160, 32, 11, 179, 36, 7
142, 21, 10, 129, 15, 7
153, 26, 26, 96, 11, 7
127, 33, 42, 115, 8, 7
130, 0, 18, 143, 36, 7
109, 31, 7, 161, 0, 7
140, 8, 10, 108, 44, 7
116, 0, 25, 106, 4, 7
168, 28, 22, 140, 15, 7
138, 18, 5, 155, 19, 7
135, 16, 33, 146, 18, 7
180, 32, 25, 173, 14, 7
98, 35, 12, 160, 26, 7
165, 44, 32, 128, 0, 7
150, 44, 40, 106, 25, 7
91, 6, 8, 161, 8, 7
137, 13, 23, 99, 32, 7
110, 42, 7, 141, 31, 7
143, 7, 12, 163, 27, 7
123, 21, 26, 170, 4, 7
93, 2, 14, 158, 6, 7
124, 31, 38, 146, 39, 7
119, 33, 2, 139, 26, 7
119, 32, 7, 136, 11, 7
169, 3, 22, 164, 2, 7
134, 27, 12, 96, 39, 7
109, 29, 26, 163, 25, 7
165, 20, 42, 146, 19, 7
93, 4, 45, 103, 34, 7
