THUMB, INDEX, MIDDLE, RING, LITTLE, LABEL
142,7,172,180,180,1
154,11,169,180,180,1
148,12,162,180,180,1
149,12,172,180,180,1
148,14,157,180,180,1
151,6,158,180,180,1
141,14,172,180,180,1
139,4,156,180,180,1
135,11,178,180,180,1
149,9,160,180,180,1
140,7,162,180,180,1
149,4,160,180,180,1
136,10,157,180,180,1
149,0,174,180,180,1
140,0,156,180,180,1
140,15,155,180,180,1
152,4,171,180,180,1
146,7,171,180,180,1
131,9,168,180,180,1
124,0,173,180,180,1
140,8,156,180,180,1
134,18,176,180,180,1
154,0,164,180,180,1
145,3,162,180,180,1
141,12,153,180,180,1
157,20,160,180,180,1
148,4,154,180,180,1
129,16,165,180,180,1
132,16,165,180,180,1
135,5,169,180,180,1
151,23,175,180,180,1
152,9,165,180,180,1
148,13,164,180,180,1
141,0,160,180,180,1
152,14,157,180,180,1
133,17,169,180,180,1
147,18,159,180,180,1
126,10,176,180,180,1
156,9,160,180,180,1
153,13,162,180,180,1
149,0,164,180,180,1
140,7,153,180,180,1
169,15,165,180,180,1
165,1,176,180,180,1
154,10,157,180,180,1
145,12,170,180,180,1
145,0,160,180,180,1
180,5,158,180,180,1
169,14,152,180,180,1
155,11,152,180,180,1
138,11,160,180,180,1
153,20,171,180,180,1
145,24,164,180,180,1
149,23,157,180,180,1
125,7,165,180,180,1
143,14,165,180,180,1
172,20,167,180,180,1
172,2,162,180,180,1
143,9,166,180,180,1
170,15,162,180,180,1
161,18,175,180,180,1
161,2,157,180,180,1
154,13,151,180,180,1
154,0,161,180,180,1
142,10,158,180,180,1
152,7,157,180,180,1
156,10,159,180,180,1
161,10,164,180,180,1
160,6,163,180,180,1
149,18,163,180,180,1
126,26,160,180,180,1
146,3,159,180,180,1
123,18,155,180,180,1
127,3,157,180,180,1
164,20,149,180,180,1
142,18,164,180,180,1
153,9,168,180,180,1
160,15,165,180,180,1
141,12,153,180,180,1
142,16,157,180,180,1
120,13,165,180,180,1
153,4,148,180,180,1
149,14,165,180,180,1
140,7,154,180,180,1
132,16,165,172,180,1
141,10,162,180,180,1
140,13,158,180,180,1
162,0,153,180,180,1
156,11,172,180,180,1
145,6,157,180,180,1
148,8,168,180,180,1
144,13,152,180,180,1
148,2,151,180,180,1
156,10,163,180,180,1
159,8,161,180,180,1
149,12,149,180,180,1
122,8,155,180,180,1
153,17,167,180,180,1
156,5,158,180,180,1
149,10,168,180,180,1
164,14,161,180,180,1
127,23,152,180,180,1
122,14,164,180,180,1
142,0,165,180,180,1
154,10,163,180,180,1
149,16,159,180,180,1
153,6,165,180,180,1
136,22,157,180,180,1
134,21,154,180,180,1
133,10,156,180,180,1
151,11,157,180,180,1
151,13,154,180,180,1
148,13,163,180,180,1
134,11,160,180,180,1
154,3,157,180,180,1
127,0,157,180,180,1
164,8,173,180,180,1
144,20,167,180,180,1
144,10,157,180,180,1
140,16,163,180,180,1
127,0,157,180,180,1
117,23,163,180,180,1
140,10,152,180,180,1
160,10,149,180,180,1
158,5,160,180,180,1
136,0,161,180,180,1
160,13,162,180,180,1
143,5,157,180,180,1
130,3,155,180,180,1
153,13,158,180,180,1
148,18,153,180,180,1
160,10,160,180,180,1
151,16,167,180,180,1
142,11,156,180,180,1
134,13,157,180,180,1
141,16,152,180,180,1
140,18,152,180,180,1
148,7,165,180,180,1
140,10,150,180,180,1
142,13,149,163,180,1
165,19,149,180,180,1
162,7,162,180,180,1
145,11,157,180,180,1
136,11,164,180,180,1
124,10,157,180,180,1
142,24,157,180,180,1
131,20,165,180,180,1
140,9,160,180,180,1
130,15,165,180,180,1
148,18,156,177,180,1
143,10,164,180,180,1
154,18,164,180,180,1
142,21,162,180,180,1
135,17,155,180,180,1
136,10,158,180,180,1
134,9,164,180,180,1
124,16,157,180,180,1
154,13,170,180,180,1
130,5,154,180,180,1
149,11,161,180,180,1
144,10,154,180,180,1
149,17,161,180,180,1
165,4,161,180,180,1
123,18,158,180,180,1
153,8,160,180,180,1
156,3,157,180,180,1
141,0,153,180,180,1
134,15,169,180,180,1
151,13,153,180,180,1
145,7,161,168,180,1
154,14,149,180,180,1
151,2,163,180,180,1
135,14,168,180,180,1
144,17,165,180,180,1
151,2,162,180,180,1
125,7,170,180,180,1
144,10,154,180,180,1
143,10,164,180,180,1
156,4,160,180,180,1
140,13,157,180,180,1
154,6,164,180,180,1
123,7,157,180,180,1
135,18,160,168,180,1
136,2,158,180,180,1
149,18,165,180,180,1
149,19,149,171,180,1
140,17,155,180,180,1
157,8,166,180,180,1
149,25,158,180,180,1
144,6,154,180,180,1
140,15,157,180,180,1
124,4,162,180,180,1
140,10,156,180,180,1
142,20,168,180,180,1
134,4,175,180,180,1
156,16,160,180,180,1
148,9,164,175,180,1
149,15,157,180,180,1
144,15,159,180,180,1
152,9,154,180,180,1
136,13,155,156,180,1
148,21,161,180,180,1
149,13,161,180,180,1
145,18,158,180,180,1
144,18,157,180,180,1
141,21,150,180,180,1
152,13,168,180,180,1
134,7,158,180,180,1
144,10,168,180,180,1
134,0,154,180,180,1
140,7,153,180,180,1
141,10,139,180,180,1
138,15,158,180,180,1
135,8,157,180,180,1
148,16,168,180,180,1
146,22,170,180,180,1
149,6,157,180,180,1
127,4,153,180,180,1
140,11,170,180,180,1
166,11,165,136,180,1
144,12,158,180,180,1
124,10,164,180,180,1
144,16,153,180,180,1
132,5,146,180,180,1
149,17,149,180,180,1
147,3,143,180,180,1
132,13,150,180,180,1
116,19,165,180,180,1
149,18,164,180,180,1
132,10,157,180,180,1
139,14,153,180,180,1
144,2,149,180,180,1
139,21,157,180,180,1
139,4,161,180,180,1
128,10,160,180,180,1
155,18,168,180,180,1
160,10,152,180,180,1
131,14,150,180,180,1
132,4,161,180,180,1
141,8,157,180,180,1
136,7,151,180,180,1
146,8,171,180,180,1
130,19,149,180,180,1
158,11,144,180,180,1
141,22,168,180,180,1
147,13,160,180,180,1
143,5,146,180,180,1
141,0,156,180,180,1
157,1,161,180,180,1
146,14,165,180,180,1
147,16,157,171,180,1
148,15,149,180,180,1
125,10,154,180,180,1
153,5,146,154,180,1
145,5,161,168,180,1
142,7,161,180,180,1
150,10,149,159,180,1
154,6,156,180,180,1
149,4,152,180,180,1
153,13,162,180,180,1
127,22,160,180,180,1
153,7,164,180,180,1
140,4,159,180,180,1
135,18,150,180,180,1
144,11,144,180,180,1
132,15,157,180,180,1
160,22,158,180,180,1
134,13,167,180,180,1
170,24,152,180,180,1
149,15,164,180,180,1
156,3,141,180,180,1
146,16,159,180,180,1
162,14,156,180,180,1
140,0,149,180,180,1
152,14,153,180,180,1
154,10,154,180,180,1
144,16,139,180,180,1
155,13,157,180,180,1
154,1,165,180,180,1
154,11,152,180,180,1
115,14,156,180,180,1
149,5,150,180,180,1
142,4,157,180,180,1
131,1,160,180,180,1
131,11,157,180,180,1
157,24,149,180,180,1
154,16,163,180,180,1
150,22,149,180,180,1
130,7,162,180,180,1
135,20,168,168,180,1
143,16,157,180,180,1
131,15,166,180,180,1
136,9,151,180,180,1
148,19,165,180,180,1
144,20,156,180,180,1
144,21,162,180,180,1
146,10,163,180,180,1
130,10,146,180,180,1
141,18,147,180,180,1
140,7,150,180,180,1
138,10,160,180,180,1
157,12,146,180,180,1
146,10,167,180,180,1
161,10,152,180,180,1
161,14,149,180,180,1
148,11,154,180,180,1
146,2,152,178,180,1
139,14,160,151,180,1
149,5,143,180,180,1
132,5,155,180,180,1
156,10,161,180,180,1
156,18,153,180,180,1
132,18,148,180,180,1
124,6,150,180,180,1
146,16,158,180,180,1
144,6,162,180,180,1
129,2,168,180,180,1
136,7,155,180,180,1
116,3,138,180,180,1
150,25,155,180,180,1
147,20,147,180,180,1
145,23,165,180,180,1
154,14,143,180,180,1
132,21,156,180,180,1
156,6,152,180,180,1
133,7,156,180,180,1
151,8,154,180,180,1
134,10,153,180,180,1
147,10,150,180,180,1
132,0,158,180,180,1
152,16,152,180,180,1
142,14,150,180,180,1
158,11,144,180,180,1
152,8,153,180,180,1
165,1,164,180,180,1
141,8,161,180,180,1
142,3,143,180,180,1
136,9,140,180,180,1
151,22,140,180,180,1
153,8,158,180,180,1
145,24,154,180,180,1
135,12,151,180,180,1
139,5,150,180,180,1
136,18,154,180,180,1
147,13,147,105,180,1
134,22,149,180,180,1
127,23,161,180,180,1
127,17,152,180,180,1
156,14,162,180,180,1
133,20,151,144,180,1
139,13,151,157,180,1
140,21,163,180,180,1
107,9,171,180,180,1
132,20,160,180,180,1
132,13,145,180,180,1
133,10,159,180,180,1
123,9,155,180,180,1
145,11,162,180,180,1
129,15,158,180,180,1
134,11,152,180,180,1
151,11,157,180,180,1
125,4,157,180,180,1
143,12,156,180,180,1
145,0,150,180,180,1
149,10,152,180,180,1
139,7,150,175,180,1
129,20,154,180,180,1
139,15,160,180,180,1
141,25,142,151,180,1
139,15,153,180,180,1
128,7,163,180,180,1
120,12,149,180,180,1
133,14,152,180,180,1
133,10,156,180,180,1
136,0,165,180,180,1
122,8,150,168,180,1
135,11,148,180,180,1
117,18,148,130,180,1
134,22,158,180,180,1
145,6,163,180,180,1
134,11,163,180,180,1
131,14,146,180,180,1
140,10,152,180,180,1
123,18,145,174,180,1
141,7,148,180,180,1
150,11,156,180,180,1
141,14,146,180,180,1
120,10,146,180,180,1
128,13,141,180,180,1
132,13,152,180,180,1
133,17,161,180,180,1
117,21,145,180,180,1
123,10,160,180,180,1
132,15,162,168,180,1
131,18,156,180,180,1
115,10,150,180,180,1
136,4,162,180,180,1
115,22,163,180,180,1
119,5,152,166,180,1
128,25,165,180,180,1
123,17,153,180,180,1
111,10,156,180,180,1
112,3,165,180,180,1
144,14,156,180,180,1
124,19,159,180,180,1
147,9,150,180,180,1
127,16,149,180,180,1
141,8,149,180,180,1
129,14,149,180,180,1
136,21,166,180,180,1
136,22,160,180,180,1
123,3,156,180,180,1
132,23,161,180,180,1
140,27,154,180,180,1
143,18,146,180,180,1
105,15,162,180,180,1
125,17,160,180,180,1
113,13,149,180,180,1
134,8,168,180,180,1
108,11,153,180,180,1
145,19,158,180,180,1
133,7,159,180,180,1
127,6,146,180,180,1
132,9,145,180,180,1
128,23,163,180,180,1
121,1,172,180,180,1
148,15,157,180,180,1
127,8,164,180,180,1
131,15,156,180,180,1
126,9,156,180,180,1
111,25,160,180,180,1
136,8,157,180,180,1
125,12,149,180,180,1
119,11,154,180,180,1
147,5,168,175,180,1
155,8,158,180,180,1
129,17,146,180,180,1
126,19,146,168,180,1
132,14,156,180,180,1
146,1,149,180,180,1
136,19,148,180,180,1
113,19,166,180,180,1
165,19,154,180,180,1
140,20,171,180,180,1
153,11,172,180,180,1
153,1,159,165,180,1
152,5,159,180,180,1
158,20,169,180,180,1
157,8,157,180,180,1
153,9,180,180,180,1
149,15,157,163,180,1
153,9,180,180,180,1
156,1,176,180,180,1
145,2,156,180,180,1
154,10,166,154,180,1
168,10,159,180,180,1
140,17,163,180,180,1
145,10,178,180,180,1
157,9,172,180,180,1
166,12,161,165,180,1
153,7,157,138,180,1
162,11,172,180,180,1
153,14,158,180,180,1
151,11,164,162,180,1
143,6,164,163,180,1
165,21,180,180,180,1
149,6,168,180,180,1
136,8,172,180,180,1
140,6,172,168,180,1
158,15,171,171,180,1
153,16,170,180,180,1
143,21,174,180,180,1
149,11,168,171,180,1
176,7,153,180,180,1
145,19,164,171,180,1
149,24,161,117,180,1
165,15,174,180,180,1
173,14,165,168,180,1
154,12,175,180,180,1
149,9,153,180,180,1
157,12,177,180,180,1
156,10,168,177,180,1
140,2,165,180,180,1
161,8,162,180,180,1
164,9,167,180,180,1
165,14,179,180,180,1
157,14,176,180,180,1
148,18,180,180,180,1
154,18,170,180,180,1
171,13,163,180,180,1
168,18,169,180,180,1
152,12,179,144,180,1
145,14,165,141,180,1
162,14,176,177,180,1
167,24,172,180,180,1
155,10,174,180,180,1
163,10,169,180,180,1
147,8,180,180,180,1
175,18,180,180,180,1
152,10,163,180,180,1
143,13,176,180,180,1
158,11,172,180,180,1
152,13,170,180,180,1
164,12,161,180,180,1
145,12,162,180,180,1
152,3,168,178,180,1
146,10,174,180,180,1
157,16,168,180,180,1
136,11,176,180,180,1
136,7,172,180,180,1
156,14,179,180,180,1
144,14,165,180,180,1
142,21,166,180,180,1
159,18,165,126,180,1
163,10,180,180,180,1
148,13,177,180,180,1
151,18,169,168,180,1
177,6,173,180,180,1
146,14,172,160,180,1
141,21,172,79,180,1
142,17,171,180,180,1
169,18,179,180,180,1
151,7,170,180,180,1
146,18,175,180,180,1
158,14,172,180,180,1
159,17,163,180,180,1
156,6,163,180,180,1
168,12,174,180,180,1
151,22,172,180,180,1
152,5,178,180,180,1
159,7,155,180,180,1
163,5,173,105,180,1
154,19,176,105,180,1
149,10,178,180,180,1
161,10,171,172,180,1
150,25,165,144,180,1
163,15,167,180,180,1
168,12,160,180,180,1
150,13,167,175,180,1
164,3,165,180,180,1
156,6,173,180,180,1
150,15,167,180,180,1
118,20,158,177,180,1
120,16,159,180,180,1
115,18,161,180,180,1
131,10,152,180,180,1
106,6,155,180,180,1
107,23,149,180,180,1
121,21,144,180,180,1
93,18,157,180,180,1
113,3,149,169,180,1
110,9,146,180,180,1
122,14,155,180,180,1
114,0,152,180,180,1
120,13,161,147,180,1
119,10,157,180,180,1
118,13,164,180,180,1
131,2,153,180,180,1
142,9,162,180,180,1
115,12,160,180,180,1
117,20,157,180,180,1
106,6,149,180,180,1
116,8,161,180,180,1
108,18,159,180,180,1
129,5,159,180,180,1
128,11,162,180,180,1
113,26,152,180,180,1
115,24,153,180,180,1
115,21,159,180,180,1
121,18,166,180,180,1
110,12,157,180,180,1
133,26,153,163,180,1
130,18,169,145,180,1
105,20,152,180,180,1
132,3,165,180,180,1
125,19,160,180,180,1
110,11,156,180,180,1
114,0,152,180,180,1
120,12,160,180,180,1
116,15,179,180,180,1
121,7,157,180,180,1
109,8,164,130,180,1
128,2,162,180,180,1
124,18,154,180,180,1
130,13,157,166,180,1
108,24,162,162,180,1
125,10,162,180,180,1
117,18,157,180,180,1
102,7,168,168,180,1
121,8,157,180,180,1
99,16,151,157,180,1
123,21,159,144,180,1
127,10,162,169,180,1
120,12,157,180,180,1
102,29,163,180,180,1
128,20,145,148,180,1
129,3,146,180,180,1
119,13,155,180,180,1
125,15,156,180,180,1
132,26,156,175,180,1
97,13,157,180,180,1
119,19,151,180,180,1
106,9,150,180,180,1
129,11,157,180,180,1
132,11,165,168,180,1
112,22,160,180,180,1
127,20,162,180,180,1
125,22,161,180,180,1
102,16,163,180,180,1
113,7,157,180,180,1
124,26,164,157,180,1
111,3,154,180,180,1
123,17,149,180,180,1
133,18,161,180,180,1
113,15,145,180,180,1
103,16,149,180,180,1
110,20,166,169,180,1
111,10,155,180,180,1
115,12,153,180,180,1
115,14,149,180,180,1
109,22,158,180,180,1
104,10,153,180,180,1
128,11,164,180,180,1
106,11,157,180,180,1
99,7,157,180,180,1
127,11,153,180,180,1
117,9,162,180,180,1
106,11,146,180,180,1
112,11,150,180,180,1
124,10,145,169,180,1
102,22,151,180,180,1
108,4,154,180,180,1
122,0,150,180,180,1
104,13,137,174,180,1
120,14,150,180,180,1
113,8,148,180,180,1
124,5,161,180,180,1
95,11,162,180,180,1
121,0,150,180,180,1
136,15,146,180,180,1
114,10,141,180,180,1
120,3,134,180,180,1
136,1,147,180,180,1
151,15,163,180,180,1
154,6,164,102,180,1
147,3,165,180,180,1
145,4,149,148,180,1
152,0,157,180,180,1
150,9,151,180,180,1
136,12,160,180,180,1
152,8,153,180,180,1
156,0,156,168,180,1
145,10,163,123,180,1
152,10,172,175,180,1
161,0,144,180,180,1
138,0,157,168,180,1
160,12,158,180,180,1
166,11,161,169,180,1
132,12,160,133,180,1
142,3,159,168,180,1
157,14,168,180,180,1
152,10,153,180,180,1
132,7,159,180,180,1
161,5,152,180,180,1
161,3,172,180,180,1
140,3,170,180,180,1
140,16,162,180,180,1
153,4,152,178,180,1
164,8,163,120,180,1
144,6,153,180,180,1
152,0,157,180,180,1
144,13,162,180,180,1
147,0,154,180,180,1
135,6,172,117,180,1
166,10,156,180,180,1
160,0,161,180,180,1
157,7,157,180,180,1
153,6,151,180,180,1
175,2,160,136,180,1
171,0,178,180,180,1
166,21,161,180,180,1
153,0,158,180,180,1
153,5,150,180,180,1
166,4,154,180,180,1
153,11,153,180,180,1
157,9,158,159,180,1
158,10,149,180,180,1
169,12,164,168,180,1
172,8,156,180,180,1
168,11,171,171,180,1
157,0,149,180,180,1
149,0,164,168,180,1
166,2,159,180,180,1
174,10,158,175,180,1
160,10,168,180,180,1
180,15,177,180,180,1
152,4,169,180,180,1
168,4,178,180,180,1
161,0,162,180,180,1
159,22,163,180,180,1
173,8,153,172,180,1
159,0,171,159,180,1
156,0,168,180,180,1
172,5,166,180,180,1
153,0,160,180,180,1
168,2,171,172,180,1
156,0,167,180,180,1
142,1,179,180,180,1
149,9,166,169,180,1
166,6,176,136,180,1
157,9,165,166,180,1
174,14,180,180,180,1
153,4,165,180,180,1
171,10,177,180,180,1
167,15,163,180,180,1
164,0,177,180,180,1
171,7,178,120,180,1
167,1,172,180,180,1
166,20,169,168,180,1
153,11,168,136,180,1
161,2,171,180,180,1
165,12,173,169,180,1
152,0,171,180,180,1
164,8,167,180,180,1
145,8,164,180,180,1
162,4,177,180,180,1
180,17,164,180,180,1
155,0,168,180,180,1
145,18,162,147,180,1
157,10,170,180,180,1
166,11,174,180,180,1
145,16,168,180,180,1
169,7,168,180,180,1
155,4,180,166,180,1
147,10,177,180,180,1
174,5,166,180,180,1
149,18,165,180,180,1
163,2,180,180,180,1
170,9,168,180,180,1
154,14,172,180,180,1
157,7,162,180,180,1
142,2,165,180,180,1
123,4,160,180,180,1
122,8,149,180,180,1
123,2,146,108,180,1
138,6,160,180,180,1
121,0,149,177,180,1
129,2,160,180,180,1
118,1,156,180,180,1
128,2,153,180,180,1
136,15,156,180,180,1
120,5,148,144,180,1
108,0,161,180,180,1
131,10,155,180,180,1
128,11,154,162,180,1
118,8,161,180,180,1
124,0,145,180,180,1
136,8,141,180,180,1
122,3,152,126,180,1
132,0,146,180,180,1
122,0,153,168,180,1
112,0,156,180,180,1
108,7,138,177,180,1
114,0,139,162,180,1
115,0,154,180,180,1
112,0,150,120,180,1
112,0,142,180,180,1
120,0,138,180,180,1
110,0,141,180,180,1
119,3,145,168,180,1
126,6,152,180,180,1
125,0,148,180,180,1
114,0,137,180,180,1
134,7,149,127,180,1
127,3,147,168,180,1
136,4,158,180,180,1
123,9,142,162,180,1
115,8,148,180,180,1
122,9,146,180,180,1
101,4,148,180,180,1
118,3,152,180,180,1
109,0,157,180,180,1
99,0,161,180,180,1
132,0,143,141,180,1
106,0,150,163,180,1
105,0,152,180,180,1
115,0,149,148,180,1
131,0,152,180,180,1
123,3,150,165,180,1
116,0,148,180,180,1
108,15,162,162,180,1
136,9,161,180,180,1
115,1,157,180,180,1
111,10,157,180,180,1
120,0,145,168,180,1
134,0,150,180,180,1
125,0,140,180,180,1
129,0,152,150,180,1
123,4,159,180,180,1
117,0,153,180,180,1
119,0,157,180,180,1
115,2,148,139,180,1
132,0,147,180,180,1
130,3,144,180,180,1
110,0,151,180,180,1
128,0,147,180,180,1
103,0,158,180,180,1
124,10,148,180,180,1
126,4,156,180,180,1
105,0,165,180,180,1
115,0,161,180,180,1
132,0,155,180,180,1
130,0,153,180,180,1
118,4,147,180,180,1
115,0,157,180,180,1
111,3,143,153,180,1
101,0,143,180,180,1
110,0,153,180,180,1
133,0,153,180,180,1
121,7,156,177,180,1
116,6,152,180,180,1
123,0,142,180,180,1
120,0,140,180,180,1
127,13,138,180,180,1
110,0,157,180,180,1
121,14,156,162,180,1
112,0,138,171,180,1
113,0,146,180,180,1
126,3,145,180,180,1
120,0,153,169,180,1
132,3,140,180,180,1
131,0,151,180,180,1
130,0,142,180,180,1
121,0,162,171,180,1
119,9,154,180,180,1
121,0,155,180,180,1
110,4,157,180,180,1
132,0,153,180,180,1
122,3,154,180,180,1
119,0,142,180,180,1
117,0,156,180,180,1
106,7,141,180,180,1
111,0,142,180,180,1
125,0,139,180,180,1
110,1,155,180,180,1
114,0,153,180,180,1
130,0,150,180,180,1
108,0,147,180,180,1
118,6,151,180,180,1
140,0,150,180,180,1
118,0,149,180,180,1
128,0,150,139,180,1
123,0,145,180,180,1
116,5,158,180,180,1
123,7,153,180,180,1
123,17,152,180,180,1
126,7,154,180,180,1
118,0,147,180,180,1
129,0,138,180,180,1
126,0,150,180,180,1
117,1,147,180,180,1
135,1,144,100,180,1
122,0,147,129,180,1
130,0,142,180,180,1
109,0,158,180,180,1
97,3,149,178,180,1
121,0,149,180,180,1
117,0,142,180,180,1
122,0,143,180,180,1
134,0,145,180,180,1
119,4,147,177,180,1
132,0,150,180,180,1
111,0,157,180,180,1
115,3,153,174,180,1
107,8,150,180,180,1
98,0,143,157,180,1
108,6,136,175,180,1
115,3,146,180,180,1
119,7,149,151,180,1
129,0,160,132,180,1
122,0,142,177,180,1
125,0,149,180,180,1
107,4,138,180,180,1
131,7,140,180,180,1
140,0,155,180,180,1
123,0,149,154,180,1
125,3,152,180,180,1
117,1,146,180,180,1
122,1,152,159,180,1
139,0,157,172,180,1
115,0,146,138,180,1
108,3,156,180,180,1
104,8,151,180,180,1
136,8,135,163,180,1
111,0,153,160,180,1
129,4,142,180,180,1
135,0,145,180,180,1
116,0,155,180,180,1
115,9,145,180,180,1
108,3,150,180,180,1
124,3,146,177,180,1
124,0,157,180,180,1
140,0,163,178,180,1
131,3,149,180,180,1
110,2,152,180,180,1
117,0,151,175,180,1
128,0,156,154,180,1
127,0,153,126,180,1
111,7,150,180,180,1
128,1,157,180,180,1
120,1,162,180,180,1
143,0,147,168,180,1
100,2,147,130,180,1
115,4,149,180,180,1
106,0,134,180,180,1
117,6,156,180,180,1
121,4,153,180,180,1
134,3,142,168,180,1
132,0,146,180,180,1
118,4,155,166,180,1
134,4,158,180,180,1
133,7,153,105,180,1
112,0,161,180,180,1
136,0,147,180,180,1
128,8,155,142,180,1
136,0,157,180,180,1
104,0,141,180,180,1
130,3,152,180,180,1
123,0,146,166,180,1
120,1,152,151,180,1
119,3,162,163,180,1
132,0,158,180,180,1
133,3,163,168,180,1
111,1,145,180,180,1
108,15,145,180,180,1
119,6,153,180,180,1
126,0,153,180,180,1
123,0,150,133,180,1
114,6,149,174,180,1
139,0,167,180,180,1
119,5,152,132,180,1
96,0,152,136,180,1
180,0,180,148,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,166,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,136,180,1
176,0,180,168,180,1
180,0,180,180,180,1
180,0,180,127,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,105,180,1
180,0,180,160,180,1
180,0,180,127,180,1
174,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,168,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,148,180,1
169,0,180,180,180,1
164,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
173,0,180,160,180,1
180,1,179,172,180,1
174,0,180,180,180,1
180,0,180,180,180,1
180,0,180,180,180,1
179,3,180,180,180,1
180,0,180,180,180,1
178,0,180,180,180,1
180,0,180,169,180,1
166,0,180,180,180,1
168,0,180,180,180,1
174,0,180,180,180,1
178,0,180,180,180,1
179,0,180,180,180,1
175,0,180,180,180,1
180,0,173,180,180,1
175,0,180,162,180,1
174,0,180,151,180,1
180,0,180,180,180,1
180,0,172,180,180,1
167,0,180,171,180,1
180,0,180,123,180,1
180,0,180,180,180,1
180,0,180,180,180,1
153,0,180,180,180,1
180,0,180,180,180,1
168,0,180,177,180,1
180,0,180,175,180,1
173,0,180,180,180,1
180,0,176,180,180,1
166,0,178,180,180,1
180,2,180,180,180,1
180,0,172,180,180,1
180,1,180,177,180,1
180,0,180,180,180,1
178,0,176,180,180,1
173,0,180,180,180,1
167,0,176,180,180,1
159,0,180,166,180,1
180,3,180,180,180,1
180,3,180,180,180,1
180,0,180,180,180,1
170,0,180,180,180,1
180,3,179,180,180,1
174,6,174,180,180,1
177,0,180,180,180,1
177,0,180,180,180,1
179,0,180,180,180,1
165,0,180,148,180,1
168,2,180,180,180,1
173,0,177,175,180,1
180,0,180,106,180,1
180,7,180,168,180,1
174,6,180,180,180,1
162,0,180,180,180,1
174,0,180,169,180,1
157,0,180,180,180,1
173,9,180,180,180,1
178,0,176,180,180,1
170,0,180,118,180,1
